customer_id,country,region
15863.0,United Kingdom,Europe
18186.0,United Kingdom,Europe
13875.0,United Kingdom,Europe
12557.0,Spain,Europe
13266.0,United Kingdom,Europe
14484.0,United Kingdom,Europe
18097.0,United Kingdom,Europe
13520.0,Switzerland,Europe
15862.0,United Kingdom,Europe
17612.0,United Kingdom,Europe
14422.0,United Kingdom,Europe
18006.0,United Kingdom,Europe
14095.0,United Kingdom,Europe
16908.0,United Kingdom,Europe
13427.0,United Kingdom,Europe
17103.0,United Kingdom,Europe
13203.0,United Kingdom,Europe
16439.0,United Kingdom,Europe
15270.0,United Kingdom,Europe
16150.0,United Kingdom,Europe
16661.0,United Kingdom,Europe
17400.0,United Kingdom,Europe
17526.0,United Kingdom,Europe
13039.0,United Kingdom,Europe
15428.0,United Kingdom,Europe
16720.0,United Kingdom,Europe
15879.0,United Kingdom,Europe
17638.0,United Kingdom,Europe
12708.0,Germany,Europe
12826.0,United Kingdom,Europe
16772.0,United Kingdom,Europe
17927.0,United Kingdom,Europe
14083.0,United Kingdom,Europe
14555.0,United Kingdom,Europe
16296.0,United Kingdom,Europe
18036.0,United Kingdom,Europe
13921.0,United Kingdom,Europe
12455.0,Cyprus,Other
13995.0,United Kingdom,Europe
12422.0,Australia,Other
16600.0,United Kingdom,Europe
17028.0,United Kingdom,Europe
16222.0,United Kingdom,Europe
15497.0,United Kingdom,Europe
14949.0,United Kingdom,Europe
17324.0,United Kingdom,Europe
15409.0,United Kingdom,Europe
13327.0,United Kingdom,Europe
13781.0,United Kingdom,Europe
16592.0,United Kingdom,Europe
18252.0,United Kingdom,Europe
14105.0,United Kingdom,Europe
13847.0,United Kingdom,Europe
15518.0,United Kingdom,Europe
17624.0,United Kingdom,Europe
13871.0,United Kingdom,Europe
12609.0,Germany,Europe
14404.0,United Kingdom,Europe
13111.0,United Kingdom,Europe
16282.0,United Kingdom,Europe
13510.0,United Kingdom,Europe
14119.0,United Kingdom,Europe
17182.0,United Kingdom,Europe
14819.0,United Kingdom,Europe
14480.0,United Kingdom,Europe
17888.0,United Kingdom,Europe
18251.0,United Kingdom,Europe
12440.0,Austria,Europe
18190.0,United Kingdom,Europe
13082.0,United Kingdom,Europe
15064.0,United Kingdom,Europe
14151.0,United Kingdom,Europe
12539.0,Spain,Europe
13287.0,United Kingdom,Europe
13821.0,United Kingdom,Europe
16792.0,United Kingdom,Europe
17807.0,United Kingdom,Europe
14477.0,United Kingdom,Europe
14839.0,United Kingdom,Europe
17950.0,United Kingdom,Europe
16875.0,United Kingdom,Europe
13901.0,United Kingdom,Europe
14198.0,United Kingdom,Europe
15521.0,United Kingdom,Europe
18171.0,United Kingdom,Europe
16017.0,United Kingdom,Europe
13253.0,United Kingdom,Europe
13338.0,United Kingdom,Europe
14969.0,United Kingdom,Europe
15865.0,United Kingdom,Europe
13610.0,United Kingdom,Europe
13965.0,United Kingdom,Europe
14954.0,United Kingdom,Europe
14210.0,United Kingdom,Europe
17362.0,United Kingdom,Europe
14194.0,United Kingdom,Europe
18008.0,United Kingdom,Europe
17753.0,United Kingdom,Europe
17941.0,United Kingdom,Europe
18094.0,United Kingdom,Europe
17404.0,Sweden,Europe
14541.0,United Kingdom,Europe
15266.0,United Kingdom,Europe
16641.0,United Kingdom,Europe
16862.0,United Kingdom,Europe
16888.0,United Kingdom,Europe
15874.0,United Kingdom,Europe
15100.0,United Kingdom,Europe
15324.0,United Kingdom,Europe
14465.0,United Kingdom,Europe
15152.0,United Kingdom,Europe
12678.0,France,Europe
16057.0,United Kingdom,Europe
12648.0,Germany,Europe
15586.0,United Kingdom,Europe
14045.0,United Kingdom,Europe
13360.0,United Kingdom,Europe
15827.0,United Kingdom,Europe
13854.0,United Kingdom,Europe
16103.0,United Kingdom,Europe
15607.0,United Kingdom,Europe
16027.0,United Kingdom,Europe
14327.0,United Kingdom,Europe
18170.0,United Kingdom,Europe
14016.0,EIRE,Other
13044.0,United Kingdom,Europe
14573.0,United Kingdom,Europe
13259.0,United Kingdom,Europe
16109.0,United Kingdom,Europe
16787.0,United Kingdom,Europe
14849.0,United Kingdom,Europe
14532.0,United Kingdom,Europe
17323.0,United Kingdom,Europe
14160.0,United Kingdom,Europe
13762.0,United Kingdom,Europe
18231.0,United Kingdom,Europe
12951.0,United Kingdom,Europe
14091.0,United Kingdom,Europe
13634.0,United Kingdom,Europe
17222.0,United Kingdom,Europe
18242.0,United Kingdom,Europe
17147.0,United Kingdom,Europe
17113.0,United Kingdom,Europe
13709.0,United Kingdom,Europe
17139.0,United Kingdom,Europe
18115.0,United Kingdom,Europe
17529.0,United Kingdom,Europe
12549.0,USA,America
12875.0,United Kingdom,Europe
17740.0,United Kingdom,Europe
15549.0,United Kingdom,Europe
14984.0,United Kingdom,Europe
12406.0,Denmark,Europe
17023.0,United Kingdom,Europe
13433.0,United Kingdom,Europe
15186.0,United Kingdom,Europe
12939.0,United Kingdom,Europe
16841.0,United Kingdom,Europe
17945.0,United Kingdom,Europe
15299.0,United Kingdom,Europe
15002.0,United Kingdom,Europe
12623.0,Germany,Europe
16422.0,United Kingdom,Europe
13622.0,United Kingdom,Europe
14225.0,United Kingdom,Europe
14241.0,United Kingdom,Europe
17352.0,United Kingdom,Europe
12649.0,Germany,Europe
14137.0,United Kingdom,Europe
14154.0,United Kingdom,Europe
14826.0,United Kingdom,Europe
16585.0,United Kingdom,Europe
15513.0,United Kingdom,Europe
12647.0,Germany,Europe
17962.0,United Kingdom,Europe
17757.0,United Kingdom,Europe
14146.0,United Kingdom,Europe
13929.0,United Kingdom,Europe
16304.0,United Kingdom,Europe
13152.0,United Kingdom,Europe
18041.0,United Kingdom,Europe
13787.0,United Kingdom,Europe
16414.0,United Kingdom,Europe
14256.0,United Kingdom,Europe
15903.0,United Kingdom,Europe
16660.0,United Kingdom,Europe
14423.0,United Kingdom,Europe
18134.0,United Kingdom,Europe
12644.0,Germany,Europe
17496.0,United Kingdom,Europe
15605.0,United Kingdom,Europe
13233.0,United Kingdom,Europe
15046.0,United Kingdom,Europe
13562.0,United Kingdom,Europe
12431.0,Belgium,Europe
15359.0,United Kingdom,Europe
18106.0,United Kingdom,Europe
17681.0,United Kingdom,Europe
12755.0,Japan,Asia
12789.0,Netherlands,Europe
15771.0,United Kingdom,Europe
16452.0,United Kingdom,Europe
14324.0,United Kingdom,Europe
17871.0,United Kingdom,Europe
12631.0,Finland,Europe
17227.0,United Kingdom,Europe
12860.0,United Kingdom,Europe
17454.0,United Kingdom,Europe
15224.0,United Kingdom,Europe
12813.0,Netherlands,Europe
15489.0,United Kingdom,Europe
14451.0,United Kingdom,Europe
14421.0,United Kingdom,Europe
17801.0,United Kingdom,Europe
16595.0,United Kingdom,Europe
13907.0,United Kingdom,Europe
16510.0,United Kingdom,Europe
14420.0,United Kingdom,Europe
16524.0,United Kingdom,Europe
16166.0,United Kingdom,Europe
16434.0,United Kingdom,Europe
13869.0,United Kingdom,Europe
13616.0,United Kingdom,Europe
17591.0,United Kingdom,Europe
14892.0,United Kingdom,Europe
12877.0,United Kingdom,Europe
14441.0,United Kingdom,Europe
14754.0,United Kingdom,Europe
15747.0,United Kingdom,Europe
15795.0,United Kingdom,Europe
18057.0,United Kingdom,Europe
14461.0,United Kingdom,Europe
14442.0,Channel Islands,Other
17966.0,United Kingdom,Europe
15164.0,United Kingdom,Europe
17048.0,United Kingdom,Europe
17773.0,United Kingdom,Europe
16954.0,United Kingdom,Europe
15375.0,United Kingdom,Europe
14343.0,United Kingdom,Europe
15697.0,United Kingdom,Europe
16867.0,United Kingdom,Europe
16287.0,United Kingdom,Europe
15198.0,United Kingdom,Europe
13877.0,United Kingdom,Europe
12470.0,Unspecified,Other
17769.0,United Kingdom,Europe
17706.0,United Kingdom,Europe
14715.0,United Kingdom,Europe
12589.0,France,Europe
16087.0,United Kingdom,Europe
14472.0,United Kingdom,Europe
13555.0,United Kingdom,Europe
12733.0,USA,America
14413.0,United Kingdom,Europe
13315.0,United Kingdom,Europe
17245.0,United Kingdom,Europe
17307.0,United Kingdom,Europe
17963.0,United Kingdom,Europe
14983.0,United Kingdom,Europe
13397.0,United Kingdom,Europe
12987.0,United Kingdom,Europe
13027.0,United Kingdom,Europe
16727.0,United Kingdom,Europe
14556.0,United Kingdom,Europe
14388.0,United Kingdom,Europe
17220.0,United Kingdom,Europe
17356.0,United Kingdom,Europe
17794.0,United Kingdom,Europe
15191.0,United Kingdom,Europe
14649.0,United Kingdom,Europe
14595.0,United Kingdom,Europe
16085.0,United Kingdom,Europe
13982.0,United Kingdom,Europe
17875.0,United Kingdom,Europe
16634.0,United Kingdom,Europe
14207.0,United Kingdom,Europe
15095.0,United Kingdom,Europe
12986.0,United Kingdom,Europe
14431.0,United Kingdom,Europe
14530.0,United Kingdom,Europe
14320.0,United Kingdom,Europe
14714.0,United Kingdom,Europe
15910.0,United Kingdom,Europe
13527.0,United Kingdom,Europe
15885.0,United Kingdom,Europe
14064.0,United Kingdom,Europe
15296.0,United Kingdom,Europe
14439.0,Greece,Other
13543.0,United Kingdom,Europe
15682.0,United Kingdom,Europe
17320.0,United Kingdom,Europe
15126.0,United Kingdom,Europe
17180.0,United Kingdom,Europe
13413.0,United Kingdom,Europe
13192.0,United Kingdom,Europe
14854.0,United Kingdom,Europe
14209.0,United Kingdom,Europe
14274.0,United Kingdom,Europe
17460.0,United Kingdom,Europe
12531.0,Germany,Europe
16822.0,United Kingdom,Europe
13889.0,United Kingdom,Europe
14640.0,United Kingdom,Europe
14837.0,United Kingdom,Europe
17242.0,United Kingdom,Europe
17618.0,United Kingdom,Europe
17335.0,United Kingdom,Europe
17780.0,United Kingdom,Europe
16950.0,United Kingdom,Europe
12916.0,United Kingdom,Europe
13036.0,United Kingdom,Europe
14879.0,United Kingdom,Europe
12703.0,Germany,Europe
13249.0,United Kingdom,Europe
15727.0,United Kingdom,Europe
15711.0,United Kingdom,Europe
14701.0,United Kingdom,Europe
16255.0,United Kingdom,Europe
14070.0,United Kingdom,Europe
17071.0,United Kingdom,Europe
16523.0,United Kingdom,Europe
14522.0,United Kingdom,Europe
17141.0,United Kingdom,Europe
13209.0,United Kingdom,Europe
15696.0,United Kingdom,Europe
13729.0,United Kingdom,Europe
14044.0,United Kingdom,Europe
17142.0,United Kingdom,Europe
16206.0,United Kingdom,Europe
15434.0,United Kingdom,Europe
15483.0,United Kingdom,Europe
14986.0,United Kingdom,Europe
17584.0,United Kingdom,Europe
14870.0,United Kingdom,Europe
14621.0,United Kingdom,Europe
15303.0,United Kingdom,Europe
13488.0,United Kingdom,Europe
17810.0,United Kingdom,Europe
18199.0,United Kingdom,Europe
13477.0,United Kingdom,Europe
16795.0,United Kingdom,Europe
17419.0,United Kingdom,Europe
16004.0,United Kingdom,Europe
14628.0,United Kingdom,Europe
15611.0,United Kingdom,Europe
14376.0,United Kingdom,Europe
12857.0,United Kingdom,Europe
14538.0,United Kingdom,Europe
17218.0,United Kingdom,Europe
13650.0,United Kingdom,Europe
15259.0,United Kingdom,Europe
13971.0,United Kingdom,Europe
12468.0,Germany,Europe
15218.0,United Kingdom,Europe
15950.0,United Kingdom,Europe
17536.0,United Kingdom,Europe
15003.0,United Kingdom,Europe
16481.0,United Kingdom,Europe
13459.0,United Kingdom,Europe
16281.0,United Kingdom,Europe
12905.0,United Kingdom,Europe
12361.0,Belgium,Europe
17059.0,United Kingdom,Europe
15845.0,United Kingdom,Europe
17050.0,United Kingdom,Europe
17726.0,United Kingdom,Europe
13514.0,United Kingdom,Europe
15766.0,United Kingdom,Europe
15959.0,United Kingdom,Europe
12745.0,EIRE,Other
12606.0,Spain,Europe
12404.0,Finland,Europe
12466.0,France,Europe
16291.0,Portugal,Europe
12555.0,Spain,Europe
14912.0,Italy,Europe
12846.0,United Kingdom,Europe
16047.0,EIRE,Other
14380.0,United Kingdom,Europe
14079.0,United Kingdom,Europe
17672.0,United Kingdom,Europe
15702.0,Nigeria,Other
12570.0,Spain,Europe
15073.0,United Kingdom,Europe
13698.0,United Kingdom,Europe
16051.0,United Kingdom,Europe
14365.0,United Kingdom,Europe
12873.0,United Kingdom,Europe
15695.0,United Kingdom,Europe
15798.0,United Kingdom,Europe
14551.0,United Kingdom,Europe
12869.0,United Kingdom,Europe
17604.0,United Kingdom,Europe
15389.0,United Kingdom,Europe
16430.0,United Kingdom,Europe
13048.0,United Kingdom,Europe
15797.0,United Kingdom,Europe
16320.0,Unspecified,Other
13101.0,United Kingdom,Europe
18016.0,United Kingdom,Europe
14167.0,United Kingdom,Europe
14279.0,United Kingdom,Europe
12484.0,Spain,Europe
17695.0,United Kingdom,Europe
17982.0,United Kingdom,Europe
14672.0,United Kingdom,Europe
15563.0,United Kingdom,Europe
13820.0,United Kingdom,Europe
14613.0,United Kingdom,Europe
16326.0,United Kingdom,Europe
15544.0,United Kingdom,Europe
16137.0,United Kingdom,Europe
16535.0,United Kingdom,Europe
18194.0,United Kingdom,Europe
13615.0,United Kingdom,Europe
15137.0,United Kingdom,Europe
17905.0,United Kingdom,Europe
15861.0,United Kingdom,Europe
15192.0,United Kingdom,Europe
14469.0,United Kingdom,Europe
13851.0,United Kingdom,Europe
15487.0,United Kingdom,Europe
13480.0,United Kingdom,Europe
15251.0,United Kingdom,Europe
12823.0,United Kingdom,Europe
13583.0,United Kingdom,Europe
14249.0,United Kingdom,Europe
16673.0,United Kingdom,Europe
16390.0,United Kingdom,Europe
14068.0,United Kingdom,Europe
15943.0,United Kingdom,Europe
16923.0,United Kingdom,Europe
16955.0,United Kingdom,Europe
15013.0,United Kingdom,Europe
15588.0,United Kingdom,Europe
17137.0,United Kingdom,Europe
14481.0,United Kingdom,Europe
16014.0,United Kingdom,Europe
14820.0,United Kingdom,Europe
15385.0,United Kingdom,Europe
12483.0,Sweden,Europe
13443.0,United Kingdom,Europe
13392.0,United Kingdom,Europe
14306.0,United Kingdom,Europe
13897.0,United Kingdom,Europe
15338.0,United Kingdom,Europe
18212.0,United Kingdom,Europe
16655.0,United Kingdom,Europe
12668.0,Germany,Europe
17107.0,United Kingdom,Europe
17176.0,United Kingdom,Europe
13478.0,United Kingdom,Europe
14637.0,United Kingdom,Europe
15317.0,United Kingdom,Europe
15022.0,United Kingdom,Europe
14370.0,United Kingdom,Europe
12810.0,Japan,Asia
14047.0,United Kingdom,Europe
12800.0,Portugal,Europe
12711.0,Germany,Europe
15416.0,United Kingdom,Europe
17365.0,United Kingdom,Europe
13511.0,United Kingdom,Europe
16415.0,United Kingdom,Europe
15512.0,United Kingdom,Europe
14821.0,United Kingdom,Europe
13156.0,United Kingdom,Europe
17361.0,United Kingdom,Europe
13628.0,United Kingdom,Europe
15480.0,Malta,Other
18064.0,United Kingdom,Europe
17350.0,United Kingdom,Europe
15564.0,United Kingdom,Europe
15803.0,United Kingdom,Europe
13584.0,United Kingdom,Europe
17146.0,United Kingdom,Europe
13916.0,United Kingdom,Europe
15279.0,United Kingdom,Europe
18175.0,United Kingdom,Europe
17163.0,United Kingdom,Europe
16300.0,United Kingdom,Europe
12848.0,United Kingdom,Europe
13538.0,United Kingdom,Europe
17876.0,United Kingdom,Europe
13975.0,United Kingdom,Europe
17092.0,United Kingdom,Europe
16067.0,United Kingdom,Europe
12805.0,Netherlands,Europe
15321.0,United Kingdom,Europe
15091.0,United Kingdom,Europe
13553.0,United Kingdom,Europe
16928.0,United Kingdom,Europe
13757.0,United Kingdom,Europe
17311.0,United Kingdom,Europe
16840.0,United Kingdom,Europe
16081.0,United Kingdom,Europe
14399.0,United Kingdom,Europe
12396.0,RSA,Other
15448.0,United Kingdom,Europe
18101.0,United Kingdom,Europe
13619.0,United Kingdom,Europe
16834.0,United Kingdom,Europe
17690.0,United Kingdom,Europe
12840.0,United Kingdom,Europe
14545.0,United Kingdom,Europe
15023.0,United Kingdom,Europe
14038.0,United Kingdom,Europe
15591.0,United Kingdom,Europe
14497.0,United Kingdom,Europe
15732.0,United Kingdom,Europe
13107.0,United Kingdom,Europe
12373.0,Austria,Europe
16583.0,United Kingdom,Europe
17281.0,United Kingdom,Europe
16383.0,United Kingdom,Europe
16412.0,United Kingdom,Europe
13783.0,United Kingdom,Europe
15167.0,United Kingdom,Europe
17138.0,United Kingdom,Europe
16986.0,United Kingdom,Europe
12500.0,Germany,Europe
17309.0,United Kingdom,Europe
16266.0,United Kingdom,Europe
15365.0,United Kingdom,Europe
17328.0,United Kingdom,Europe
15810.0,United Kingdom,Europe
13874.0,United Kingdom,Europe
18267.0,United Kingdom,Europe
12853.0,United Kingdom,Europe
13009.0,United Kingdom,Europe
16147.0,United Kingdom,Europe
13658.0,United Kingdom,Europe
16704.0,United Kingdom,Europe
15784.0,United Kingdom,Europe
14682.0,United Kingdom,Europe
15660.0,United Kingdom,Europe
13700.0,United Kingdom,Europe
16714.0,United Kingdom,Europe
15580.0,United Kingdom,Europe
15422.0,United Kingdom,Europe
15584.0,United Kingdom,Europe
16788.0,United Kingdom,Europe
16225.0,United Kingdom,Europe
12402.0,Belgium,Europe
14562.0,United Kingdom,Europe
17550.0,United Kingdom,Europe
16082.0,United Kingdom,Europe
16212.0,United Kingdom,Europe
17342.0,United Kingdom,Europe
17504.0,United Kingdom,Europe
14227.0,United Kingdom,Europe
13497.0,United Kingdom,Europe
16161.0,United Kingdom,Europe
13870.0,United Kingdom,Europe
16246.0,United Kingdom,Europe
13417.0,United Kingdom,Europe
13304.0,United Kingdom,Europe
13834.0,United Kingdom,Europe
14884.0,United Kingdom,Europe
18070.0,United Kingdom,Europe
16078.0,United Kingdom,Europe
15339.0,United Kingdom,Europe
16781.0,United Kingdom,Europe
17514.0,United Kingdom,Europe
17294.0,United Kingdom,Europe
17647.0,United Kingdom,Europe
12524.0,Germany,Europe
12665.0,Germany,Europe
17319.0,United Kingdom,Europe
17774.0,United Kingdom,Europe
15892.0,United Kingdom,Europe
13119.0,United Kingdom,Europe
12370.0,Austria,Europe
13131.0,United Kingdom,Europe
14609.0,United Kingdom,Europe
17577.0,United Kingdom,Europe
15082.0,United Kingdom,Europe
12645.0,Germany,Europe
17083.0,United Kingdom,Europe
12621.0,Germany,Europe
13293.0,United Kingdom,Europe
16344.0,United Kingdom,Europe
17731.0,United Kingdom,Europe
13976.0,United Kingdom,Europe
13242.0,United Kingdom,Europe
16419.0,United Kingdom,Europe
13985.0,United Kingdom,Europe
16873.0,United Kingdom,Europe
12663.0,Germany,Europe
16530.0,United Kingdom,Europe
13092.0,United Kingdom,Europe
12932.0,United Kingdom,Europe
18058.0,United Kingdom,Europe
15176.0,United Kingdom,Europe
13164.0,United Kingdom,Europe
12776.0,Portugal,Europe
17201.0,United Kingdom,Europe
17575.0,United Kingdom,Europe
12474.0,Germany,Europe
16577.0,United Kingdom,Europe
12670.0,France,Europe
15765.0,United Kingdom,Europe
12567.0,France,Europe
14115.0,United Kingdom,Europe
14072.0,United Kingdom,Europe
16992.0,United Kingdom,Europe
14301.0,United Kingdom,Europe
17685.0,United Kingdom,Europe
12677.0,France,Europe
13696.0,United Kingdom,Europe
14190.0,United Kingdom,Europe
15244.0,United Kingdom,Europe
13288.0,United Kingdom,Europe
13551.0,United Kingdom,Europe
16839.0,United Kingdom,Europe
15807.0,United Kingdom,Europe
16978.0,United Kingdom,Europe
13629.0,United Kingdom,Europe
13291.0,United Kingdom,Europe
16553.0,United Kingdom,Europe
13815.0,Germany,Europe
16895.0,United Kingdom,Europe
15293.0,United Kingdom,Europe
15504.0,United Kingdom,Europe
12695.0,France,Europe
13223.0,United Kingdom,Europe
17226.0,United Kingdom,Europe
17547.0,United Kingdom,Europe
15278.0,United Kingdom,Europe
15288.0,United Kingdom,Europe
12976.0,United Kingdom,Europe
17258.0,United Kingdom,Europe
17955.0,United Kingdom,Europe
17029.0,United Kingdom,Europe
15372.0,United Kingdom,Europe
13446.0,United Kingdom,Europe
16608.0,United Kingdom,Europe
15561.0,United Kingdom,Europe
17108.0,United Kingdom,Europe
15425.0,United Kingdom,Europe
15538.0,United Kingdom,Europe
16136.0,United Kingdom,Europe
13587.0,United Kingdom,Europe
14970.0,United Kingdom,Europe
15272.0,United Kingdom,Europe
17285.0,United Kingdom,Europe
13421.0,United Kingdom,Europe
17340.0,United Kingdom,Europe
16838.0,United Kingdom,Europe
15964.0,United Kingdom,Europe
14909.0,United Kingdom,Europe
18179.0,United Kingdom,Europe
14943.0,United Kingdom,Europe
12426.0,Germany,Europe
12391.0,Cyprus,Other
14282.0,United Kingdom,Europe
12380.0,Belgium,Europe
16330.0,United Kingdom,Europe
17136.0,United Kingdom,Europe
15371.0,United Kingdom,Europe
16544.0,United Kingdom,Europe
16860.0,United Kingdom,Europe
17241.0,United Kingdom,Europe
17442.0,United Kingdom,Europe
17644.0,United Kingdom,Europe
15323.0,United Kingdom,Europe
13802.0,United Kingdom,Europe
14369.0,United Kingdom,Europe
16359.0,United Kingdom,Europe
14989.0,United Kingdom,Europe
16584.0,United Kingdom,Europe
13407.0,United Kingdom,Europe
17171.0,United Kingdom,Europe
14639.0,United Kingdom,Europe
17778.0,United Kingdom,Europe
17789.0,United Kingdom,Europe
15325.0,United Kingdom,Europe
12960.0,United Kingdom,Europe
13503.0,United Kingdom,Europe
12972.0,United Kingdom,Europe
17931.0,United Kingdom,Europe
13842.0,United Kingdom,Europe
16911.0,United Kingdom,Europe
16774.0,United Kingdom,Europe
14944.0,United Kingdom,Europe
13659.0,United Kingdom,Europe
18285.0,United Kingdom,Europe
14244.0,United Kingdom,Europe
17560.0,United Kingdom,Europe
13613.0,United Kingdom,Europe
14276.0,United Kingdom,Europe
17426.0,United Kingdom,Europe
14584.0,United Kingdom,Europe
16447.0,United Kingdom,Europe
16938.0,United Kingdom,Europe
18218.0,United Kingdom,Europe
14322.0,United Kingdom,Europe
14495.0,United Kingdom,Europe
14890.0,United Kingdom,Europe
13773.0,United Kingdom,Europe
13020.0,United Kingdom,Europe
12993.0,United Kingdom,Europe
13431.0,United Kingdom,Europe
12898.0,United Kingdom,Europe
16170.0,United Kingdom,Europe
13579.0,United Kingdom,Europe
14152.0,United Kingdom,Europe
18178.0,United Kingdom,Europe
17763.0,United Kingdom,Europe
12891.0,United Kingdom,Europe
15693.0,United Kingdom,Europe
17721.0,United Kingdom,Europe
18153.0,United Kingdom,Europe
14783.0,United Kingdom,Europe
18257.0,United Kingdom,Europe
15306.0,United Kingdom,Europe
16487.0,United Kingdom,Europe
14686.0,United Kingdom,Europe
13333.0,United Kingdom,Europe
13957.0,United Kingdom,Europe
16574.0,United Kingdom,Europe
13604.0,United Kingdom,Europe
17145.0,United Kingdom,Europe
13662.0,United Kingdom,Europe
13552.0,United Kingdom,Europe
13191.0,United Kingdom,Europe
18283.0,United Kingdom,Europe
12416.0,Australia,Other
13761.0,United Kingdom,Europe
14878.0,United Kingdom,Europe
15988.0,United Kingdom,Europe
15182.0,United Kingdom,Europe
16693.0,United Kingdom,Europe
15774.0,United Kingdom,Europe
16948.0,United Kingdom,Europe
13980.0,United Kingdom,Europe
17332.0,United Kingdom,Europe
15928.0,United Kingdom,Europe
12945.0,United Kingdom,Europe
16450.0,United Kingdom,Europe
14602.0,United Kingdom,Europe
16273.0,United Kingdom,Europe
13540.0,United Kingdom,Europe
12360.0,Austria,Europe
13434.0,United Kingdom,Europe
12389.0,Australia,Other
16619.0,United Kingdom,Europe
14997.0,United Kingdom,Europe
17439.0,United Kingdom,Europe
13217.0,United Kingdom,Europe
17195.0,United Kingdom,Europe
17081.0,United Kingdom,Europe
15754.0,United Kingdom,Europe
17259.0,United Kingdom,Europe
15673.0,United Kingdom,Europe
16071.0,United Kingdom,Europe
13340.0,United Kingdom,Europe
17829.0,United Arab Emirates,Other
13513.0,United Kingdom,Europe
12727.0,France,Europe
17667.0,United Kingdom,Europe
13330.0,United Kingdom,Europe
15493.0,United Kingdom,Europe
16416.0,United Kingdom,Europe
13052.0,United Kingdom,Europe
14726.0,United Kingdom,Europe
15295.0,United Kingdom,Europe
13772.0,United Kingdom,Europe
15241.0,United Kingdom,Europe
14112.0,United Kingdom,Europe
13490.0,United Kingdom,Europe
15955.0,United Kingdom,Europe
14681.0,United Kingdom,Europe
15290.0,United Kingdom,Europe
16388.0,United Kingdom,Europe
12482.0,Sweden,Europe
16406.0,United Kingdom,Europe
12998.0,United Kingdom,Europe
15439.0,United Kingdom,Europe
14284.0,United Kingdom,Europe
12909.0,United Kingdom,Europe
15659.0,United Kingdom,Europe
13765.0,United Kingdom,Europe
15058.0,United Kingdom,Europe
16208.0,United Kingdom,Europe
13944.0,United Kingdom,Europe
14535.0,United Kingdom,Europe
13469.0,United Kingdom,Europe
13104.0,United Kingdom,Europe
17358.0,United Kingdom,Europe
16118.0,United Kingdom,Europe
14006.0,United Kingdom,Europe
16471.0,United Kingdom,Europe
14740.0,United Kingdom,Europe
18009.0,United Kingdom,Europe
17863.0,United Kingdom,Europe
13334.0,United Kingdom,Europe
13771.0,United Kingdom,Europe
13240.0,United Kingdom,Europe
14402.0,United Kingdom,Europe
17200.0,United Kingdom,Europe
13935.0,United Kingdom,Europe
16677.0,United Kingdom,Europe
17534.0,United Kingdom,Europe
13652.0,United Kingdom,Europe
14770.0,United Kingdom,Europe
17207.0,United Kingdom,Europe
17883.0,United Kingdom,Europe
17011.0,United Kingdom,Europe
15366.0,United Kingdom,Europe
16631.0,United Kingdom,Europe
15124.0,United Kingdom,Europe
13598.0,United Kingdom,Europe
14177.0,United Kingdom,Europe
16913.0,United Kingdom,Europe
14459.0,United Kingdom,Europe
15477.0,United Kingdom,Europe
15569.0,United Kingdom,Europe
15149.0,United Kingdom,Europe
14807.0,United Kingdom,Europe
18046.0,United Kingdom,Europe
17760.0,United Kingdom,Europe
15990.0,United Kingdom,Europe
15664.0,United Kingdom,Europe
16939.0,United Kingdom,Europe
13561.0,United Kingdom,Europe
16283.0,United Kingdom,Europe
17373.0,United Kingdom,Europe
18069.0,United Kingdom,Europe
14798.0,United Kingdom,Europe
12598.0,France,Europe
13010.0,United Kingdom,Europe
15219.0,United Kingdom,Europe
14131.0,United Kingdom,Europe
16511.0,United Kingdom,Europe
16037.0,United Kingdom,Europe
13018.0,United Kingdom,Europe
17305.0,United Kingdom,Europe
16521.0,United Kingdom,Europe
16519.0,United Kingdom,Europe
17359.0,United Kingdom,Europe
16731.0,United Kingdom,Europe
14257.0,United Kingdom,Europe
15603.0,United Kingdom,Europe
17116.0,United Kingdom,Europe
13911.0,United Kingdom,Europe
17330.0,United Kingdom,Europe
12731.0,France,Europe
16946.0,United Kingdom,Europe
17477.0,United Kingdom,Europe
13797.0,United Kingdom,Europe
13126.0,United Kingdom,Europe
14818.0,United Kingdom,Europe
15927.0,United Kingdom,Europe
16960.0,United Kingdom,Europe
12525.0,France,Europe
16177.0,United Kingdom,Europe
12809.0,Portugal,Europe
15606.0,United Kingdom,Europe
13593.0,United Kingdom,Europe
16520.0,United Kingdom,Europe
13793.0,United Kingdom,Europe
13663.0,United Kingdom,Europe
16947.0,United Kingdom,Europe
16099.0,United Kingdom,Europe
18148.0,United Kingdom,Europe
17020.0,United Kingdom,Europe
13873.0,United Kingdom,Europe
13294.0,United Kingdom,Europe
12594.0,Italy,Europe
16461.0,United Kingdom,Europe
16636.0,United Kingdom,Europe
13214.0,United Kingdom,Europe
13722.0,United Kingdom,Europe
13595.0,United Kingdom,Europe
14142.0,United Kingdom,Europe
18152.0,United Kingdom,Europe
16285.0,United Kingdom,Europe
14157.0,United Kingdom,Europe
15875.0,United Kingdom,Europe
13835.0,United Kingdom,Europe
12431.0,Australia,Other
13377.0,United Kingdom,Europe
17049.0,United Kingdom,Europe
15622.0,United Kingdom,Europe
17930.0,United Kingdom,Europe
15084.0,United Kingdom,Europe
14097.0,United Kingdom,Europe
18151.0,United Kingdom,Europe
